generation,N_shifts,logPrior,logLik,eventRate,acceptRate
815100000,3,-36.9714,-100.066,2.23569,0.514
815200000,3,-32.4917,-97.6075,2.41151,0.603
815300000,1,-14.2442,-102.789,0.318215,0.537
815400000,3,-37.1514,-96.268,4.11125,0.534
815500000,2,-22.2516,-97.8053,0.466529,0.5425
815600000,1,-16.9073,-98.4845,0.999402,0.520455
815700000,4,-40.9797,-93.2834,1.44171,0.583
815800000,5,-51.3422,-92.6465,6.59956,0.54
815900000,1,-16.5445,-106.991,1.97387,0.486563
816000000,3,-35.1235,-102.109,1.72512,0.5538
816100000,2,-24.4512,-96.8373,0.839623,0.512
816200000,3,-32.3461,-106.213,2.96458,0.51
816300000,1,-15.5307,-100.585,0.865132,0.547714
816400000,4,-42.0079,-90.7802,3.74627,0.553
816500000,1,-15.3117,-105.343,1.17763,0.522
816600000,2,-24.9967,-97.7202,1.21303,0.528
816700000,2,-24.5961,-100.337,3.37747,0.480333
816800000,1,-14.664,-99.6071,0.733356,0.5094
816900000,1,-14.4618,-102.092,0.507173,0.5375
817000000,1,-14.4255,-99.4661,0.495044,0.482667
817100000,3,-33.0775,-89.6075,0.62763,0.519818
817200000,4,-40.874,-97.5544,1.82713,0.589
817300000,3,-34.5131,-88.6474,2.30612,0.523
817400000,1,-15.2127,-99.5197,0.742328,0.551
817500000,5,-53.6093,-88.9976,2.38384,0.501933
817600000,6,-62.203,-79.1935,3.27111,0.574
817700000,5,-49.8733,-86.0666,4.57902,0.568
817800000,2,-23.4317,-103.598,1.68817,0.510333
817900000,5,-49.6578,-94.0373,2.93047,0.593
818000000,2,-24.9246,-93.4215,1.2661,0.546
818100000,4,-41.0289,-96.3822,2.61074,0.514333
818200000,4,-45.172,-87.4868,1.27327,0.48825
818300000,3,-33.145,-100.525,1.51971,0.486
818400000,5,-54.8311,-85.3979,3.59534,0.527
818500000,2,-29.4096,-98.414,3.10798,0.521
818600000,1,-18.6974,-98.961,2.94154,0.501
818700000,1,-15.2835,-98.4293,1.09331,0.543
818800000,2,-24.7211,-98.558,2.94379,0.49
818900000,1,-15.1683,-100.059,1.06386,0.473
819000000,1,-16.3206,-99.3085,2.34927,0.505222
819100000,1,-15.2375,-101.625,0.366796,0.533
819200000,1,-17.5895,-99.6625,0.460722,0.473
819300000,2,-27.0548,-101.477,0.998788,0.55
819400000,1,-17.4549,-100.115,1.93207,0.496
819500000,3,-31.3797,-93.4797,1.28399,0.608
819600000,3,-32.397,-94.8409,1.69205,0.582
819700000,1,-15.1518,-101.472,0.758504,0.508
819800000,3,-37.314,-92.977,3.41482,0.459
819900000,5,-53.2314,-82.4425,2.58025,0.511
820000000,4,-38.76,-84.286,1.09398,0.491
820100000,3,-31.4494,-91.8436,0.67847,0.463
820200000,4,-45.229,-79.9707,3.12313,0.458
820300000,3,-34.4592,-95.2355,2.5797,0.575
820400000,2,-27.9432,-99.355,1.1143,0.49175
820500000,2,-22.8086,-94.3215,0.364963,0.592
820600000,2,-22.6228,-97.0634,0.547885,0.585
820700000,4,-45.4854,-98.9832,5.08778,0.560875
820800000,3,-37.04,-98.0275,0.977197,0.51732
820900000,2,-26.3143,-91.4838,1.48761,0.499
821000000,3,-38.0772,-92.3989,2.78199,0.491
821100000,4,-42.7273,-100.5,2.27117,0.526
821200000,2,-22.6076,-102.805,0.603452,0.455
821300000,2,-25.6396,-94.6182,0.593832,0.556
821400000,3,-34.0472,-97.314,2.05561,0.529636
821500000,2,-29.216,-98.0119,2.70069,0.52265
821600000,3,-31.4562,-95.2326,2.15923,0.545667
821700000,2,-26.6389,-103.495,0.815146,0.543
821800000,1,-14.2628,-102.761,0.170454,0.534
821900000,1,-15.0547,-102.391,1.08345,0.522
822000000,3,-32.645,-100.643,1.97816,0.501571
822100000,1,-19.9805,-98.4336,0.507783,0.5694
822200000,3,-32.7681,-93.4906,0.682113,0.569
822300000,1,-14.5152,-99.577,0.451068,0.5518
822400000,2,-26.5076,-96.6511,0.922299,0.575
822500000,1,-16.2398,-98.7267,0.393599,0.427
822600000,1,-15.3499,-99.8702,0.642545,0.48
822700000,3,-34.9914,-96.4404,2.50474,0.507
822800000,3,-33.2426,-92.2844,1.83061,0.50175
822900000,2,-23.0602,-101.787,1.56786,0.533
823000000,3,-34.2292,-98.8538,3.08273,0.58
823100000,1,-17.4983,-101.931,2.50304,0.5095
823200000,3,-34.0852,-104.722,2.67519,0.553
823300000,2,-24.6327,-93.6428,1.86854,0.498
823400000,3,-32.5415,-86.4818,0.957891,0.5188
823500000,4,-42.3347,-90.5873,3.49435,0.4594
823600000,7,-68.9359,-84.3479,3.65273,0.563
823700000,2,-25.3196,-100.122,2.08945,0.528
823800000,1,-16.2292,-103.517,0.338952,0.4912
823900000,1,-15.7792,-100.696,1.51612,0.497
824000000,4,-45.3409,-99.6977,4.05317,0.557
824100000,3,-33.518,-90.3787,3.03301,0.452
824200000,2,-23.53,-99.6651,0.769077,0.525444
824300000,2,-24.2005,-105.514,0.630447,0.521
824400000,8,-74.6302,-85.2148,4.11049,0.55875
824500000,4,-41.012,-94.3333,2.09759,0.561
824600000,1,-15.2448,-101.543,1.13637,0.46
824700000,5,-48.5404,-96.1669,3.34772,0.552
824800000,2,-23.7437,-107.236,0.59698,0.565
824900000,1,-18.2698,-101.592,0.987409,0.479
825000000,3,-34.3749,-94.7563,2.32773,0.53
825100000,2,-27.0612,-100.892,1.71997,0.482
825200000,1,-15.7806,-98.7238,0.566571,0.531
825300000,1,-14.3085,-99.5594,0.394733,0.514
825400000,2,-26.7645,-95.1086,3.596,0.519667
825500000,2,-22.4785,-94.4294,0.668833,0.5375
825600000,4,-41.6073,-87.1407,2.45505,0.545
825700000,3,-30.8056,-92.3009,1.99542,0.585
825800000,3,-29.6119,-86.8392,0.359231,0.489
825900000,4,-41.4902,-98.4737,4.05819,0.594
826000000,2,-28.8739,-94.9899,1.53684,0.494
826100000,2,-24.958,-101.526,1.83868,0.54
826200000,1,-15.7159,-103.579,1.67391,0.369
826300000,4,-37.5234,-91.457,1.59899,0.497
826400000,2,-22.7367,-103.034,1.3291,0.545
826500000,3,-34.6197,-90.9204,2.257,0.458
826600000,5,-46.4896,-82.8863,2.89512,0.532
826700000,2,-27.435,-97.9701,1.53232,0.516636
826800000,6,-60.4241,-72.2716,3.74355,0.522423
826900000,2,-24.8299,-97.2278,1.37027,0.488
827000000,5,-56.1991,-92.9018,6.13074,0.574
827100000,4,-47.3109,-97.8786,3.81684,0.566
827200000,1,-15.34,-100.635,0.315284,0.5155
827300000,3,-32.5091,-102.561,2.08376,0.478
827400000,2,-24.6146,-100.34,2.38914,0.489
827500000,2,-23.8143,-97.8721,0.411417,0.552
827600000,1,-14.8343,-98.192,0.69462,0.521
827700000,2,-22.9618,-97.8418,1.40488,0.545
827800000,1,-15.163,-101.316,0.546561,0.5365
827900000,2,-21.6683,-91.4132,0.568904,0.5006
828000000,1,-16.6978,-102.827,2.2318,0.492
828100000,1,-16.7366,-98.2827,0.110123,0.518333
828200000,5,-50.3327,-97.0061,1.35943,0.522
828300000,2,-25.9093,-96.7494,1.23268,0.567
828400000,3,-40.1164,-96.981,4.88627,0.509
828500000,2,-26.7781,-96.0305,1.15483,0.564
828600000,2,-23.8547,-105.524,0.669937,0.5116
828700000,2,-25.5883,-101.876,2.4789,0.525
828800000,1,-15.1896,-99.4078,1.00753,0.521
828900000,1,-15.0487,-104.932,0.485831,0.454
829000000,1,-14.9147,-101.728,0.456141,0.537222
829100000,3,-30.5892,-93.6192,1.51051,0.575
829200000,4,-40.8202,-77.818,3.09842,0.489
829300000,6,-58.6312,-97.3213,2.72764,0.579
829400000,2,-27.1854,-95.8691,1.82372,0.524
829500000,3,-36.3016,-96.4467,1.9555,0.541
829600000,4,-46.3686,-101.14,1.78582,0.556
829700000,4,-40.5949,-100.131,0.830167,0.524
829800000,4,-41.1359,-97.439,0.794228,0.556
829900000,3,-33.8163,-96.3582,4.32299,0.498
830000000,3,-32.605,-100.001,1.62317,0.56
830100000,2,-22.8103,-99.4482,1.12718,0.529824
830200000,4,-42.2994,-85.0507,1.92285,0.496
830300000,3,-31.6973,-94.0405,1.84555,0.541
830400000,1,-17.6147,-108.164,1.01619,0.527
830500000,3,-30.5214,-99.0979,0.883808,0.513
830600000,3,-33.7185,-100.689,2.23579,0.528231
830700000,2,-22.8397,-101.039,0.743134,0.5805
830800000,3,-33.6131,-101.367,1.94764,0.52475
830900000,2,-22.9838,-101.144,1.37872,0.4975
831000000,3,-32.0872,-91.5653,1.07392,0.506
831100000,2,-23.017,-96.2703,1.20925,0.4947
831200000,2,-27.3776,-97.4189,1.51458,0.513
831300000,2,-25.8127,-101.279,1.59774,0.57
831400000,4,-49.8807,-92.8162,1.12917,0.512
831500000,2,-25.9888,-95.8816,2.1195,0.51225
831600000,1,-15.8797,-99.5467,1.56206,0.521333
831700000,3,-32.8996,-99.6422,2.13264,0.473
831800000,1,-14.5249,-102.448,0.490247,0.5415
831900000,4,-39.469,-84.9214,0.552328,0.518818
832000000,3,-35.465,-97.8673,3.03328,0.558
832100000,2,-24.3315,-102.75,2.14695,0.561941
832200000,3,-30.8494,-99.2445,1.39566,0.55
832300000,2,-28.8409,-94.6497,3.43981,0.487
832400000,2,-23.7252,-96.1936,1.58245,0.5035
832500000,3,-35.1128,-82.7186,1.78971,0.472
832600000,5,-52.8937,-82.9957,1.84648,0.509
832700000,3,-32.548,-95.4712,2.938,0.52
832800000,1,-14.7807,-100.53,0.492169,0.563
832900000,1,-16.5721,-103.871,2.43389,0.532
833000000,6,-57.4405,-89.9191,3.52651,0.572
833100000,2,-23.262,-97.0276,0.387637,0.587
833200000,4,-45.0177,-96.2323,1.29217,0.541
833300000,2,-23.6602,-101.475,0.935043,0.519
833400000,3,-32.4276,-94.3225,3.04565,0.58
833500000,3,-33.8005,-99.796,2.34096,0.488
833600000,2,-24.0018,-97.6828,1.58949,0.5687
833700000,2,-23.6882,-95.7575,1.20047,0.544833
833800000,3,-33.4073,-97.0271,1.31491,0.5075
833900000,2,-22.4117,-100.797,0.939915,0.513
834000000,1,-16.7476,-102.134,2.50566,0.5195
834100000,1,-18.9704,-105.565,0.621148,0.498
834200000,1,-15.067,-100.961,1.13637,0.489
834300000,1,-15.3165,-105.601,0.414064,0.443
834400000,1,-16.5168,-104.699,1.81318,0.467
834500000,1,-16.249,-97.8873,0.678995,0.545
834600000,2,-25.6034,-95.8907,0.930364,0.534
834700000,2,-26.3421,-91.9773,2.33116,0.515286
834800000,4,-46.2022,-89.1293,2.64079,0.498
834900000,1,-14.6202,-101.209,0.684926,0.519636
835000000,1,-15.9417,-100.197,0.807008,0.543
835100000,3,-32.0909,-98.0415,1.87583,0.492
835200000,1,-16.0788,-102.555,0.825521,0.563857
835300000,2,-24.8115,-99.3015,1.87763,0.545091
835400000,3,-33.71,-101.884,2.25125,0.525
835500000,4,-41.0361,-88.2313,2.91387,0.528714
835600000,6,-61.1663,-96.9739,2.52103,0.571667
835700000,4,-40.0578,-95.6137,2.15812,0.527632
835800000,5,-65.5073,-99.3148,4.26939,0.573
835900000,1,-14.8404,-103.554,0.556289,0.539111
836000000,4,-43.8761,-103.395,4.28768,0.537759
836100000,1,-15.2536,-97.8048,0.64204,0.520857
836200000,3,-34.1044,-100.606,0.979436,0.531
836300000,2,-24.3763,-104.682,2.53818,0.517
836400000,1,-15.7984,-104.446,1.83198,0.58975
836500000,6,-59.6084,-81.3731,2.50991,0.53325
836600000,2,-26.0891,-99.2001,1.67872,0.5525
836700000,2,-22.5423,-100.234,0.150546,0.5065
836800000,3,-37.3317,-98.4438,3.45239,0.547
836900000,2,-24.972,-96.195,1.28016,0.555167
837000000,1,-14.8243,-103.463,0.61532,0.511
837100000,1,-14.5537,-99.4197,0.543562,0.504
837200000,2,-27.2001,-92.8852,0.958732,0.4975
837300000,1,-15.5946,-103.487,1.10514,0.514
837400000,3,-33.4078,-100.25,2.314,0.477
837500000,5,-46.0073,-95.6333,1.57028,0.595
837600000,3,-34.539,-93.598,3.41587,0.574
837700000,2,-23.3933,-93.601,1.38401,0.4978
837800000,3,-34.5922,-96.9564,0.763014,0.538091
837900000,4,-43.6007,-98.5339,3.28547,0.507
838000000,2,-26.8086,-100.019,2.78644,0.4995
838100000,1,-14.4427,-100.443,0.384474,0.565
838200000,1,-16.7612,-103.972,2.07979,0.54175
838300000,2,-22.6759,-97.8362,1.26358,0.519
838400000,1,-16.3412,-103.625,1.94019,0.521333
838500000,2,-25.3218,-97.6237,1.40358,0.551
838600000,4,-44.4984,-97.2545,1.66371,0.53425
838700000,1,-17.5588,-101.814,3.16976,0.526
838800000,1,-17.5798,-101.199,0.538123,0.485
838900000,3,-34.1542,-86.7512,2.41601,0.483
839000000,2,-26.0385,-99.4853,1.14868,0.516
839100000,2,-24.5917,-99.1944,1.94724,0.559
839200000,2,-23.5633,-100.873,0.714471,0.488
839300000,2,-24.9959,-97.8638,2.53598,0.541
839400000,1,-17.4037,-106.311,1.8624,0.529259
839500000,1,-17.6464,-104.225,0.9172,0.503
839600000,3,-40.2437,-95.2191,2.48693,0.519
839700000,1,-15.7943,-100.563,0.994295,0.516
839800000,1,-16.5921,-102.82,1.08534,0.457
839900000,3,-31.0992,-95.7228,0.542117,0.587
840000000,1,-17.0191,-105.445,0.347995,0.523714
840100000,1,-16.179,-100.183,1.18163,0.466
840200000,2,-23.1225,-88.9414,1.35765,0.499
840300000,1,-14.8959,-99.9701,0.700139,0.527
840400000,4,-45.1018,-100.899,1.19297,0.505625
840500000,5,-51.9103,-82.2577,3.29675,0.467
840600000,1,-15.6011,-101.446,1.14334,0.563875
840700000,4,-45.4112,-94.4191,2.03195,0.502
840800000,1,-15.1823,-99.0404,1.05404,0.504833
840900000,4,-43.0084,-93.5782,1.80904,0.562
841000000,2,-23.8988,-98.99,1.35962,0.529
841100000,1,-17.013,-106.407,2.63407,0.515
841200000,3,-30.8507,-86.5043,0.558674,0.484059
841300000,1,-14.8872,-99.1459,0.57541,0.546
841400000,3,-30.9347,-99.8482,1.05967,0.576
841500000,1,-17.384,-99.6667,2.93198,0.549
841600000,1,-15.2412,-100.228,0.277084,0.492
841700000,2,-25.5113,-101.486,1.05119,0.521
841800000,2,-23.4851,-96.9481,1.35919,0.5635
841900000,4,-44.9793,-81.2169,5.61488,0.52475
842000000,1,-16.9054,-98.0526,1.48028,0.538143
842100000,4,-43.1603,-93.7232,1.58285,0.571
842200000,2,-24.251,-99.3961,1.12864,0.508
842300000,1,-14.5742,-106.058,0.496797,0.501
842400000,4,-46.4191,-93.1015,7.20993,0.524833
842500000,2,-23.9292,-98.5326,1.18128,0.572
842600000,2,-24.73,-102.817,0.936731,0.549
842700000,4,-41.4116,-102.14,2.50973,0.5495
842800000,3,-35.1289,-100.527,2.19399,0.521
842900000,2,-27.5806,-92.6355,0.530715,0.545
843000000,2,-24.3349,-102.624,1.68932,0.488
843100000,4,-45.4001,-91.6347,3.75807,0.53
843200000,1,-15.8167,-99.2273,0.991982,0.522
843300000,3,-31.1986,-92.1025,0.62844,0.5195
843400000,5,-55.485,-92.9795,2.91543,0.508154
843500000,2,-22.5443,-97.5098,0.954099,0.543
843600000,2,-21.7662,-103.508,0.448465,0.529
843700000,1,-14.9147,-99.9259,0.506703,0.513
843800000,1,-14.369,-104.091,0.206787,0.518833
843900000,1,-14.9624,-100.619,0.571988,0.555
844000000,1,-15.038,-100.223,0.730152,0.533429
844100000,3,-34.5599,-97.1007,2.51527,0.616
844200000,3,-34.3411,-96.788,2.07832,0.538
844300000,4,-44.0737,-99.5596,3.05096,0.565
844400000,5,-54.7305,-92.0205,2.73293,0.575
844500000,1,-15.1038,-101.035,0.761277,0.523
844600000,4,-39.8085,-87.5521,0.554956,0.602
844700000,3,-36.3731,-89.5788,1.59208,0.542467
844800000,2,-23.125,-94.9598,1.66665,0.546
844900000,1,-16.1655,-99.3439,2.16343,0.498
845000000,2,-25.0334,-90.8299,0.982057,0.494
845100000,1,-16.0251,-100.496,1.68139,0.517
845200000,1,-14.7487,-99.547,0.266603,0.483
845300000,4,-43.3784,-92.7199,2.55604,0.559
845400000,3,-35.375,-90.6581,3.85258,0.499
845500000,2,-24.1181,-92.9363,0.767295,0.506
845600000,4,-38.949,-85.5656,1.08982,0.479824
845700000,3,-36.7591,-102.855,2.2123,0.533
845800000,1,-16.3457,-99.1596,1.41431,0.515923
845900000,1,-16.8483,-99.642,0.334639,0.5476
846000000,2,-27.0467,-99.8026,1.21975,0.479
846100000,2,-23.5045,-99.0262,1.50846,0.553
846200000,1,-15.093,-102.783,1.0527,0.453
846300000,2,-26.3836,-97.2486,2.92224,0.5065
846400000,2,-23.738,-95.8244,0.648191,0.523
846500000,3,-34.869,-96.788,1.64117,0.52
846600000,2,-24.9787,-98.0323,1.14723,0.539
846700000,4,-43.8081,-89.9048,3.68354,0.467
846800000,1,-15.0284,-101.468,0.797235,0.491
846900000,2,-28.2351,-97.6053,2.39912,0.508
847000000,3,-30.8388,-97.9052,1.80231,0.447
847100000,1,-16.8486,-109.279,1.04614,0.534
847200000,1,-15.7527,-101.302,0.500147,0.529556
847300000,2,-31.1431,-103.843,1.1368,0.53375
847400000,4,-43.5214,-86.1698,3.51495,0.525
847500000,2,-23.5429,-91.8239,1.31034,0.524
847600000,3,-31.3954,-93.4918,2.5597,0.5315
847700000,4,-43.6115,-97.1344,1.49318,0.5215
847800000,6,-59.1483,-94.1252,2.93009,0.555364
847900000,4,-46.601,-91.3735,2.56676,0.502
848000000,2,-23.2822,-97.909,0.685256,0.535
848100000,1,-17.136,-99.6034,2.73055,0.517
848200000,9,-82.3848,-78.4235,2.92823,0.541
848300000,5,-51.7619,-89.4257,2.75925,0.546
848400000,7,-66.0777,-85.2401,2.99154,0.501333
848500000,9,-87.5813,-78.8738,6.11091,0.509667
848600000,4,-39.8415,-86.9656,3.74596,0.538
848700000,1,-16.2559,-100.992,0.418272,0.5375
848800000,1,-17.7117,-98.6473,0.617134,0.527
848900000,1,-15.0711,-99.7119,0.886858,0.544071
849000000,1,-20.5292,-98.5414,2.22905,0.456
849100000,2,-24.4966,-100.754,0.912886,0.525
849200000,2,-22.5644,-98.4612,0.760522,0.512
849300000,2,-23.0566,-103.838,1.20851,0.536
849400000,2,-21.4037,-96.7148,0.242861,0.474
849500000,5,-49.2822,-81.1089,1.97166,0.498
849600000,9,-86.1821,-81.3763,6.27215,0.511333
849700000,3,-34.8171,-100.133,5.12048,0.543
849800000,2,-23.6488,-101.086,0.330149,0.505167
849900000,1,-14.4812,-99.5046,0.388606,0.561
850000000,2,-26.5746,-96.9464,3.0785,0.525571
850100000,4,-38.6928,-97.2032,1.17095,0.592
850200000,2,-26.8037,-95.4088,2.53335,0.502
850300000,1,-15.1554,-102.135,1.00091,0.568
850400000,1,-16.7321,-99.2188,1.74591,0.531
850500000,3,-30.0413,-97.7897,0.791498,0.564
850600000,2,-25.6043,-94.2639,1.95437,0.5402
850700000,2,-26.8644,-97.7814,3.07462,0.561
850800000,1,-15.3825,-103.742,1.39249,0.502125
850900000,1,-15.7517,-103.239,0.156739,0.475
851000000,6,-56.4659,-80.1736,2.94137,0.565
851100000,3,-36.6473,-95.911,1.28409,0.55375
851200000,1,-14.3432,-105.649,0.404543,0.496
851300000,3,-30.9183,-90.0327,1.99997,0.510952
851400000,5,-55.0298,-95.0735,6.3939,0.5638
851500000,1,-14.5659,-103.159,0.503505,0.526
851600000,3,-34.2257,-96.7071,1.54865,0.515
851700000,2,-23.4626,-102.278,1.23201,0.522619
851800000,6,-59.1772,-83.1254,4.17152,0.549
851900000,1,-14.8313,-100.948,0.77866,0.5296
852000000,1,-15.0349,-98.5197,0.50371,0.507
852100000,2,-23.6712,-95.4623,1.00922,0.528923
852200000,3,-31.8356,-95.4105,2.40751,0.57
852300000,6,-62.2762,-84.5284,2.01088,0.4965
852400000,2,-24.343,-94.6236,3.00419,0.531
852500000,1,-14.5157,-98.505,0.477664,0.485
852600000,3,-32.4491,-100.912,1.40317,0.528111
852700000,1,-15.9391,-99.3722,1.00953,0.486
852800000,2,-26.404,-96.9282,2.2109,0.463
852900000,2,-25.2662,-99.4181,0.640687,0.530565
853000000,1,-14.8639,-97.8907,0.503756,0.501
853100000,1,-16.0551,-99.4749,1.78728,0.48375
853200000,3,-34.0517,-95.5153,0.960322,0.566
853300000,1,-16.8628,-102.434,0.798733,0.468
853400000,3,-32.5833,-95.5447,2.81248,0.584429
853500000,3,-33.8962,-109.344,1.50586,0.4908
853600000,2,-24.1664,-98.1847,1.53388,0.516667
853700000,4,-40.5546,-94.5437,1.39306,0.604
853800000,3,-31.0045,-101.982,1.35518,0.556
853900000,3,-36.5525,-102.677,1.9766,0.553
854000000,7,-65.6953,-93.8149,2.74505,0.512667
854100000,2,-22.6097,-102.299,1.30936,0.572
854200000,5,-51.7244,-89.6666,4.36952,0.501625
854300000,3,-31.3237,-93.2091,1.28914,0.513
854400000,1,-16.9318,-98.9267,1.10164,0.51
854500000,2,-24.0215,-98.3638,2.41473,0.495
854600000,2,-23.4502,-98.2707,1.30013,0.5492
854700000,1,-15.5035,-99.0762,0.741331,0.549
854800000,3,-33.2868,-94.3976,2.57044,0.5124
854900000,3,-33.7719,-94.1907,3.08552,0.559
855000000,2,-23.7195,-98.2201,1.18673,0.495
855100000,2,-23.6958,-99.3122,1.50768,0.5311
855200000,1,-16.6941,-99.6893,1.42609,0.559
855300000,1,-16.6132,-99.4611,1.60816,0.5316
855400000,2,-26.0113,-98.422,0.885113,0.525
855500000,1,-15.9082,-97.6432,0.943157,0.498
855600000,2,-24.9077,-101.687,2.57749,0.537
855700000,3,-34.0503,-93.4242,1.47162,0.551
855800000,3,-34.4706,-104.129,2.09492,0.57
855900000,1,-14.1639,-103.244,0.155864,0.522118
856000000,1,-15.2335,-102.837,0.868879,0.487
856100000,8,-78.7664,-82.033,5.55773,0.512222
856200000,6,-56.374,-96.5646,0.661662,0.636
856300000,1,-15.0868,-105.07,0.967019,0.524
856400000,1,-14.9979,-99.8736,0.254126,0.468
856500000,1,-14.9333,-101.149,0.491943,0.51
856600000,7,-73.4015,-93.6799,5.63483,0.421
856700000,3,-33.2675,-99.1296,1.19566,0.542
856800000,2,-23.9012,-97.9267,0.369447,0.510667
856900000,1,-16.073,-105.32,0.689867,0.539
857000000,3,-34.4987,-95.5396,1.8303,0.472
857100000,2,-23.8869,-91.6677,0.648126,0.498
857200000,4,-42.169,-98.7937,3.70676,0.518
857300000,1,-15.1673,-99.0536,1.09754,0.5
857400000,3,-32.1001,-92.594,1.82208,0.549
857500000,3,-33.3697,-86.1986,4.02203,0.500714
857600000,3,-35.6815,-99.0838,5.28093,0.513
857700000,4,-40.0868,-94.7725,1.38494,0.549
857800000,2,-22.8161,-105.4,1.42387,0.509429
857900000,3,-33.7313,-94.4021,2.35923,0.573
858000000,1,-18.6382,-100.605,0.913069,0.5406
858100000,2,-22.8517,-99.8325,0.810573,0.579
858200000,3,-32.7478,-103.4,0.950171,0.48
858300000,1,-15.2543,-99.7509,0.80084,0.5232
858400000,4,-42.9415,-84.5997,2.93518,0.503273
858500000,3,-35.9391,-88.3971,2.40888,0.471
858600000,2,-24.0711,-98.2733,2.19015,0.488
858700000,4,-38.0539,-100.638,1.75736,0.581833
858800000,4,-42.1879,-93.5202,2.00862,0.54284
858900000,2,-24.5317,-100.295,2.44949,0.514
859000000,1,-14.2057,-99.7778,0.168506,0.552385
859100000,1,-15.0787,-101.951,0.525058,0.5325
859200000,3,-33.2221,-98.157,2.58959,0.502
859300000,1,-16.3609,-100.426,0.591127,0.497
859400000,4,-39.8503,-89.7076,2.93641,0.528
859500000,5,-55.1404,-84.348,2.02194,0.56
859600000,1,-15.7247,-99.9152,1.74254,0.53671
859700000,3,-31.2174,-96.8819,1.20059,0.540667
859800000,3,-34.858,-94.9752,2.25081,0.574
859900000,5,-48.3344,-95.1227,3.27175,0.568
860000000,5,-47.639,-92.1621,3.25939,0.514467
860100000,1,-14.7537,-100.545,0.560323,0.476
860200000,4,-45.8092,-86.3483,3.02476,0.587
860300000,1,-14.9777,-104.718,0.907427,0.513083
860400000,3,-35.6049,-96.7897,0.739305,0.5305
860500000,2,-25.6556,-97.2425,1.68414,0.574
860600000,3,-30.1455,-90.0611,0.920057,0.486
860700000,1,-16.5404,-101.324,1.90183,0.541727
860800000,3,-35.5865,-101.034,3.36105,0.538312
860900000,1,-14.916,-100.095,0.614155,0.527
861000000,1,-14.4346,-100.861,0.390875,0.521143
861100000,2,-25.1635,-106.108,0.598746,0.569
861200000,3,-31.0352,-99.3619,2.48875,0.546
861300000,2,-24.2559,-96.8046,0.243557,0.543
861400000,3,-34.7394,-98.404,1.34687,0.5396
861500000,4,-47.2442,-96.0139,3.64686,0.556
861600000,2,-24.5731,-94.8842,1.1621,0.566
861700000,2,-23.3179,-103.286,1.57169,0.551833
861800000,3,-32.1184,-85.9595,0.614147,0.522
861900000,3,-33.6561,-93.9271,1.61491,0.544889
862000000,2,-27.344,-98.8692,0.896901,0.5145
862100000,4,-42.188,-95.0646,3.38181,0.593667
862200000,3,-32.5794,-94.7092,1.13985,0.546
862300000,2,-25.245,-99.2772,1.04886,0.559
862400000,2,-24.2783,-96.7094,1.6804,0.573
862500000,3,-33.6337,-101.655,2.47047,0.576
862600000,1,-16.5717,-102.293,1.69557,0.528
862700000,2,-26.2107,-99.5771,1.63491,0.557
862800000,1,-15.2269,-99.8265,0.2464,0.522056
862900000,1,-19.3131,-99.6049,2.53204,0.557857
863000000,1,-14.1495,-101.368,0.191039,0.513
863100000,4,-45.0979,-96.7757,1.68214,0.5405
863200000,2,-23.9525,-98.435,0.81798,0.5095
863300000,7,-74.5656,-90.5816,1.85244,0.543
863400000,1,-15.1805,-97.7116,0.905513,0.49
863500000,3,-32.6491,-93.7519,2.42865,0.589
863600000,2,-23.935,-99.3783,1.67555,0.508
