generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
10100000,Roeslerstammiidae,Urodidae,1.76743,11.7529,-0.520786,0.195165,0
10200000,Hydroptilidae,Micropterigidae,0,1.64537,0.39258,0.0415912,0
10200000,Psychidae,Dryadaulidae,1.57939,7.83117,-0.103723,0.338574,0
10300000,Hydroptilidae,Micropterigidae,0,2.44058,0.0764322,0.00138573,0
10300000,Roeslerstammiidae,Urodidae,1.73617,7.67125,-0.161736,0.0279882,0
10400000,Hydroptilidae,Micropterigidae,0,2.3934,0.100965,0.214639,0
10400000,Roeslerstammiidae,Urodidae,1.71353,9.69572,-0.300066,0.0797202,0
10500000,Hydroptilidae,Micropterigidae,0,3.79822,-0.0902153,0.336932,0
10500000,Psychidae,Dryadaulidae,1.58394,6.62266,0.126465,0.458599,0
10600000,Hydroptilidae,Micropterigidae,0,5.89699,-0.295459,0.981628,0
10600000,Agathiphagidae,NA,2.6494,16.5215,-0.840747,25.6575,0
10600000,Cimeliidae,NA,2.90233,2.50611,0.206544,12.9819,0
10600000,Immidae,Sesiidae,1.89638,10.5234,-0.378565,0.174166,0
10600000,Meessiidae,Psychidae,1.52079,9.09151,-0.630654,0.197205,0
10700000,Hydroptilidae,Micropterigidae,0,2.43908,0.0625147,0.0852941,0
10700000,Roeslerstammiidae,Urodidae,1.73561,9.35336,-0.131483,1.06899,0
10800000,Hydroptilidae,Micropterigidae,0,3.11413,-0.0656097,0.290271,0
10800000,Roeslerstammiidae,Urodidae,1.789,9.01024,-0.167581,0.226315,0
10900000,Hydroptilidae,Micropterigidae,0,2.18563,-0.0971933,0.051027,0
10900000,Hydroptilidae,Hydropsychidae,0.148891,4.16058,0.243447,2.64138,0
10900000,Dryadaulidae,NA,2.3208,0.949434,-0.534675,7.84127,0
10900000,Meessiidae,Psychidae,1.3654,7.19788,-0.0166935,0.164802,0
11000000,Hydroptilidae,Micropterigidae,0,4.20656,-0.170668,0.374193,0
11000000,Andesianidae,NA,2.82174,4.97811,-0.197134,14.6069,0
11000000,Psychidae,Dryadaulidae,1.56186,9.86588,-0.282684,0.488986,0
11100000,Hydroptilidae,Micropterigidae,0,3.44875,-0.152496,0.0514977,0
11100000,Roeslerstammiidae,Urodidae,1.73653,9.77461,-0.257407,0.747964,0
11200000,Hydroptilidae,Micropterigidae,0,4.46124,-0.0224869,0.906634,0
11200000,Agathiphagidae,NA,1.84748,3.03471,-0.534486,10.084,0
11200000,Acanthopteroctetidae,NA,2.44027,1.83537,0.204974,6.97867,0
11200000,Doidae,NA,2.5671,4.32892,0.3837,4.83323,0
11200000,Roeslerstammiidae,Urodidae,1.71679,6.7033,0.155196,0.160878,0
11300000,Hydroptilidae,Micropterigidae,0,1.79842,0.528933,0.0348383,0
11300000,Agathiphagidae,NA,1.43135,0.460354,0.0859438,3.10143,0
11300000,Eriocraniidae,Acanthopteroctetidae,0.749229,3.52826,-0.339583,1.80217,0
11300000,Notodontidae,Erebidae,2.19742,14.786,0.125549,4.93509,0
11300000,Psychidae,Dryadaulidae,1.5834,9.41515,-0.257016,0.0356875,0
11400000,Hydroptilidae,Micropterigidae,0,1.71463,0.20401,0.0624135,0
11400000,Doidae,NA,2.87832,2.72313,-0.520651,2.69418,0
11400000,Psychidae,Dryadaulidae,1.55774,9.29311,-0.318437,0.221882,0
11500000,Hydroptilidae,Micropterigidae,0,1.60321,0.57826,0.0514899,0
11500000,Roeslerstammiidae,Urodidae,1.71486,9.40811,-0.171001,0.510277,0
11600000,Hydroptilidae,Micropterigidae,0,1.83873,0.306003,0.0194779,0
11600000,Psychidae,Dryadaulidae,1.56074,7.66378,-0.0373376,0.385534,0
11700000,Hydroptilidae,Micropterigidae,0,2.76206,0.440585,0.429044,0
11700000,Cimeliidae,NA,2.61993,14.3799,-0.130295,17.6946,0
11700000,Roeslerstammiidae,Urodidae,1.75499,9.8941,-0.264994,0.271603,0
11700000,Opostegidae,Andesianidae,0.807778,3.55782,-0.00221843,0.163188,0
11700000,Micropterigidae,Agathiphagidae,0.0343598,5.0661,-0.303372,2.13807,0
11800000,Hydroptilidae,Micropterigidae,0,1.8966,0.227855,0.0509998,0
11800000,Roeslerstammiidae,Urodidae,1.74914,9.28567,-0.314868,0.225017,0
11900000,Hydroptilidae,Micropterigidae,0,2.39551,0.132051,0.143916,0
11900000,Psychidae,Dryadaulidae,1.59869,8.82173,-0.185563,0.130533,0
12000000,Hydroptilidae,Micropterigidae,0,2.5143,0.0283021,0.10314,0
12000000,Agathiphagidae,NA,2.16198,1.21406,0.311146,8.0376,0
12000000,Plutellidae,NA,2.93406,26.6332,-0.614893,27.2325,0
12000000,Psychidae,Dryadaulidae,1.62656,10.44,-0.376098,0.153682,0
12100000,Hydroptilidae,Micropterigidae,0,3.11096,-0.060012,0.240069,0
12100000,Psychidae,Dryadaulidae,1.59865,8.7912,-0.146505,0.0899571,0
12200000,Hydroptilidae,Micropterigidae,0,2.28616,0.241997,0.500873,0
12200000,Roeslerstammiidae,Urodidae,1.75573,8.97973,-0.188694,0.0403107,0
12300000,Hydroptilidae,Micropterigidae,0,2.76788,-0.0862981,0.392682,0
12300000,Psychidae,Dryadaulidae,1.6203,8.03239,-0.0943493,0.354696,0
12400000,Hydroptilidae,Micropterigidae,0,3.0128,0.0110328,0.0277299,0
12400000,Eriocraniidae,NA,2.47844,2.42734,-0.276132,5.92128,0
12400000,Roeslerstammiidae,Urodidae,1.76507,11.7833,-0.524491,0.178358,0
12500000,Hydroptilidae,Micropterigidae,0,3.1219,0.0264132,0.372972,0
12500000,Roeslerstammiidae,Urodidae,1.7227,5.41021,0.57485,0.60869,0
12600000,Hydroptilidae,Micropterigidae,0,2.50597,-0.00211277,0.231765,0
12600000,Philopotamidae,NA,2.15276,7.36382,-0.412068,4.11746,0
12600000,Notodontidae,Erebidae,2.28129,17.4161,-0.65657,1.99645,0
12600000,Psychidae,Dryadaulidae,1.61968,6.54217,0.218156,0.639665,0
12700000,Hydroptilidae,Micropterigidae,0,6.38115,-0.332615,0.679711,0
12700000,Agathiphagidae,NA,0.466062,2.91455,-0.225233,2.80313,0
12700000,Cimeliidae,NA,2.61432,12.2426,-0.187535,9.98339,0
12700000,Roeslerstammiidae,Urodidae,1.71621,10.9455,-0.476873,0.0126112,0
12800000,Hydroptilidae,Micropterigidae,0,1.48899,0.703328,0.0289637,0
12800000,Agathiphagidae,NA,2.23666,8.09181,0.353774,15.8008,0
12800000,Dryadaulidae,Roeslerstammiidae,1.67513,7.37335,0.0149527,0.150779,0
12900000,Hydroptilidae,Micropterigidae,0,3.55527,-0.568994,0.00497687,0
12900000,Hydroptilidae,Hydropsychidae,0.471822,3.29209,0.119149,0.503361,0
12900000,Saturniidae,Sphingidae,2.56668,23.2809,-0.286433,6.71229,0
12900000,Urodidae,Immidae,1.892,10.8649,-0.415688,0.439952,0
12900000,Opostegidae,Andesianidae,0.832642,2.4152,0.588792,0.194352,0
13000000,Hydroptilidae,Micropterigidae,0,1.98238,0.239725,0.0859104,0
13000000,Immidae,Sesiidae,1.8977,11.4278,-0.524114,0.379537,0
13000000,Meessiidae,Psychidae,1.45525,10.0458,-0.377273,1.79499,0
13100000,Hydroptilidae,Micropterigidae,0,3.15851,-0.132207,0.00876295,0
13100000,Neopseustidae,NA,3.05284,7.61263,0.335205,10.6465,0
13100000,Psychidae,Dryadaulidae,1.60795,7.53549,0.00955959,0.259488,0
13200000,Hydroptilidae,Micropterigidae,0,1.8705,0.197618,0.0188115,0
13200000,Agathiphagidae,NA,2.12433,0.958872,-0.70103,4.8572,0
13200000,Dryadaulidae,NA,2.88786,15.7838,0.450751,32.8819,0
13200000,Psychidae,Dryadaulidae,1.57058,9.38244,-0.0984489,0.991797,0
13300000,Hydroptilidae,Micropterigidae,0,3.45926,-0.389963,0.754212,0
13300000,Hydroptilidae,Hydropsychidae,0.560043,5.50552,0.0723466,2.93157,0
13300000,Lophocoronidae,NA,2.49951,5.76115,-0.0279109,15.7642,0
13300000,Roeslerstammiidae,Urodidae,1.75309,11.6364,-0.495228,0.478757,0
13300000,Lophocoronidae,Opostegidae,0.719283,5.625,-0.305985,0.266828,0
13400000,Hydroptilidae,Micropterigidae,0,1.70556,0.180113,0.113376,0
13400000,Meessiidae,NA,2.61339,11.7664,-0.432268,1.15929,0
13400000,Psychidae,Dryadaulidae,1.61644,8.34513,-0.0724479,0.489575,0
13500000,Hydroptilidae,Micropterigidae,0,8.63099,-0.442678,0.942986,0
13500000,Micropterigidae,NA,2.48641,5.07463,0.340188,16.7923,0
13500000,Agathiphagidae,NA,2.42074,17.1733,-0.0898243,26.0669,0
13500000,Immidae,Sesiidae,1.89586,16.8425,-1.02786,0.0181109,0
13500000,Psychidae,Dryadaulidae,1.60384,9.31593,-0.528777,1.03574,0
13600000,Hydroptilidae,Micropterigidae,0,3.60421,-0.064644,0.809118,0
13600000,Polycentropodidae,NA,2.94145,12.8484,0.335487,1.53042,0
13600000,Eriocraniidae,NA,2.07861,23.3626,-0.548388,18.0107,0
13600000,Cimeliidae,Doidae,2.15884,6.73095,-0.226588,2.67464,0
13600000,Psychidae,Dryadaulidae,1.58065,6.05948,0.190069,0.26877,0
13700000,Hydroptilidae,Micropterigidae,0,1.93585,0.423417,0.231868,0
13700000,Nymphalidae,NA,2.98317,25.0669,0.803261,7.87253,0
13700000,Lophocoronidae,NA,2.84645,13.2049,-0.196163,19.5583,0
13700000,Roeslerstammiidae,Urodidae,1.74879,14.8322,-0.787006,0.427742,0
13800000,Hydroptilidae,Micropterigidae,0,1.76003,0.448417,0.138525,0
13800000,Opostegidae,NA,2.5359,16.2741,-0.172241,12.625,0
13800000,Psychidae,Dryadaulidae,1.54778,6.90541,-0.0347033,0.0145731,0
13900000,Hydroptilidae,Micropterigidae,0,4.06153,-0.0851096,0.845807,0
13900000,Adelidae,NA,3.01226,34.7205,0.190306,6.97584,0
13900000,Psychidae,Dryadaulidae,1.54443,9.23091,-0.202474,0.219032,0
14000000,Hydroptilidae,Micropterigidae,0,3.06204,-0.0412879,0.290113,0
14000000,Agathiphagidae,NA,2.78072,0.79716,0.104284,19.6936,0
14000000,Alucitidae,NA,3.07516,1.61808,-0.0616821,6.49274,0
14000000,Immidae,Sesiidae,1.9173,8.97199,-0.132926,0.0154497,0
14000000,Psychidae,Dryadaulidae,1.53277,7.73214,-0.287398,0.265953,0
14100000,Hydroptilidae,Micropterigidae,0,2.31623,0.0881897,0.0067507,0
14100000,Agathiphagidae,NA,2.88364,2.89856,-0.0464915,2.32063,0
14100000,Roeslerstammiidae,Urodidae,1.77391,12.2649,-0.639345,0.142272,0
14200000,Hydroptilidae,Micropterigidae,0,2.81618,0.0244429,0.0393241,0
14200000,Roeslerstammiidae,Urodidae,1.76421,9.5048,-0.303327,0.280052,0
14300000,Hydroptilidae,Micropterigidae,0,1.93814,0.0853052,0.113512,0
14300000,Urodidae,NA,2.46104,20.9134,0.287145,26.2313,0
14300000,Nepticulidae,NA,2.88197,17.7824,-0.28156,1.52982,0
14300000,Cimeliidae,NA,2.48253,3.91424,0.0481677,8.8657,0
14300000,Psychidae,Dryadaulidae,1.61078,7.42198,-0.0668032,0.00770372,0
14400000,Hydroptilidae,Micropterigidae,0,1.78498,0.459477,0.0514839,0
14400000,Agathiphagidae,NA,1.81339,16.518,0.0938588,19.7118,0
14400000,Lophocoronidae,NA,2.42876,2.83276,0.248958,10.8185,0
14400000,Psychidae,Dryadaulidae,1.54402,6.38096,0.289896,0.410768,0
14500000,Hydroptilidae,Micropterigidae,0,3.26614,0.132514,2.09913,0
14500000,Agathiphagidae,NA,2.69117,11.1669,0.356668,21.7718,0
14500000,Heterobathmiidae,NA,3.06447,21.6076,-0.155322,30.1681,0
14500000,Dryadaulidae,NA,2.47313,4.93937,0.358399,3.23546,0
14500000,Noctuidae,NA,2.95444,14.725,0.0669802,6.09271,0
14500000,Psychidae,Dryadaulidae,1.57259,9.45669,-0.359266,0.0773503,0
14600000,Hydroptilidae,Micropterigidae,0,2.32341,0.0336179,0.158726,0
14600000,Meessiidae,Psychidae,1.34203,6.63217,0.0729089,0.124812,0
14700000,Hydroptilidae,Micropterigidae,0,2.35496,0.215044,0.518185,0
14700000,Immidae,Sesiidae,1.90255,11.1975,-0.440761,0.263395,0
14700000,Meessiidae,Psychidae,1.41114,7.93193,-0.0314573,3.47139,0
14800000,Hydroptilidae,Micropterigidae,0,3.64351,-0.152866,0.0343331,0
14800000,Micropterigidae,NA,3.01953,11.5481,0.25627,15.8462,0
14800000,Dryadaulidae,Roeslerstammiidae,1.69575,8.32693,-0.115903,0.337073,0
14900000,Hydroptilidae,Micropterigidae,0,2.79044,0.0378897,0.0819878,0
14900000,Agathiphagidae,NA,2.65648,35.0994,-0.0385915,31.1745,0
14900000,Agathiphagidae,NA,2.47844,3.86918,0.120401,7.53568,0
14900000,Eriocraniidae,NA,1.43385,2.44325,0.046579,2.41227,0
14900000,Lophocoronidae,NA,2.60847,12.7568,-0.339468,18.1934,0
14900000,Andesianidae,NA,2.93466,0.154205,-0.264629,20.5528,0
14900000,Notodontidae,Erebidae,2.26566,10.1444,0.220606,0.199382,0
14900000,Roeslerstammiidae,Urodidae,1.7143,11.2608,-0.725008,0.033785,0
15000000,Hydroptilidae,Micropterigidae,0,2.37792,0.211199,0.298688,0
15000000,Agathiphagidae,NA,1.29858,0.97681,-0.480627,2.96474,0
15000000,Roeslerstammiidae,Urodidae,1.73595,10.312,-0.40802,0.379078,0
15100000,Hydroptilidae,Micropterigidae,0,2.62818,0.00800445,0.0497973,0
15100000,Lophocoronidae,NA,2.60428,9.63734,0.0592268,15.2704,0
15100000,Roeslerstammiidae,Urodidae,1.70412,7.92081,-0.0427526,0.00392035,0
15200000,Hydroptilidae,Micropterigidae,0,3.23113,-0.0629462,0.175569,0
15200000,Nepticulidae,NA,3.05788,10.1198,-0.200673,0.477058,0
15200000,Roeslerstammiidae,Urodidae,1.76137,11.0411,-0.52074,0.0886994,0
15300000,Hydroptilidae,Micropterigidae,0,2.84761,0.0828022,0.0289037,0
15300000,Heterobathmiidae,NA,1.65163,12.8448,-0.153368,14.4886,0
15300000,Cimeliidae,NA,2.3111,3.83082,0.00535426,0.991324,0
15300000,Roeslerstammiidae,Urodidae,1.7677,9.19164,-0.196553,0.114921,0
15400000,Hydroptilidae,Micropterigidae,0,2.97893,-0.0636606,0.178539,0
15400000,Leptoceridae,NA,2.82719,20.1384,-0.0149739,3.04335,0
15400000,Agathiphagidae,NA,2.71263,17.4505,-0.0922527,27.7661,0
15400000,Meessiidae,Psychidae,1.49377,6.29634,0.0982957,0.0605349,0
15500000,Hydroptilidae,Micropterigidae,0,2.50449,0.221017,0.452508,0
15500000,Immidae,NA,2.5146,6.52141,-0.0204871,8.05498,0
15500000,Dryadaulidae,Roeslerstammiidae,1.66306,7.63611,-0.0488839,0.203275,0
15600000,Hydroptilidae,Micropterigidae,0,1.65626,0.543554,0.246921,0
15600000,Philopotamidae,NA,2.79982,8.7009,0.44249,0.693379,0
15600000,Eriocraniidae,Acanthopteroctetidae,0.689504,0.971542,-0.0140969,0.0285696,0
15600000,Roeslerstammiidae,Urodidae,1.73128,15.8409,-0.812449,0.686481,0
15700000,Hydroptilidae,Micropterigidae,0,1.80599,0.578378,0.168878,0
15700000,Limacodidae,NA,2.85503,31.578,0.1631,21.469,0
15700000,Autostichidae,Cosmopterigidae,2.46873,12.8144,0.203601,2.24835,0
15700000,Cimeliidae,NA,2.58128,24.0891,-0.0485219,29.08,0
15700000,Immidae,Sesiidae,1.90777,12.5882,-0.598198,0.168117,0
15700000,Psychidae,Dryadaulidae,1.56996,13.2337,-0.229622,6.33613,0
15800000,Hydroptilidae,Micropterigidae,0,3.00184,0.0479066,0.541374,0
15800000,Callidulidae,NA,3.01386,4.49357,0.232491,13.9786,0
15800000,Doidae,NA,2.37971,0.0540695,-0.250923,1.24882,0
15800000,Psychidae,Dryadaulidae,1.59308,8.05987,-0.0285034,0.491266,0
15900000,Hydroptilidae,Micropterigidae,0,3.18464,-0.154955,0.0278033,0
15900000,Polycentropodidae,Psychomyiidae,1.96489,12.8622,0.208219,9.95945,0
15900000,Castniidae,NA,2.96062,8.35556,-0.596354,16.7322,0
15900000,Psychidae,Dryadaulidae,1.58569,6.2227,0.181872,0.193699,0
16000000,Hydroptilidae,Micropterigidae,0,2.29873,0.138116,0.252046,0
16000000,Heterobathmiidae,NA,2.75702,5.73686,-0.00192988,17.5782,0
16000000,Eriocraniidae,NA,2.67581,2.18229,-0.154799,5.13077,0
16000000,Crambidae,NA,2.17241,36.5929,-0.0746957,28.1724,0
16000000,Immidae,Sesiidae,1.91969,13.603,-0.310671,3.72277,0
16000000,Meessiidae,Psychidae,1.38825,6.88083,-0.130854,0.343104,0
16100000,Hydroptilidae,Micropterigidae,0,1.77169,0.670818,0.0545015,0
16100000,Roeslerstammiidae,Urodidae,1.74772,12.2071,-0.554797,0.537601,0
16200000,Hydroptilidae,Micropterigidae,0,3.30947,-0.101706,0.10953,0
16200000,Agathiphagidae,NA,2.88707,3.35973,0.363987,41.5615,0
16200000,Urodidae,NA,2.99033,14.849,-0.191009,32.3367,0
16200000,Erebidae,Nolidae,2.3888,9.247,-0.106653,0.901621,0
16200000,Roeslerstammiidae,Urodidae,1.80032,10.7773,-0.480737,0.175808,0
16300000,Hydroptilidae,Micropterigidae,0,4.16005,-0.173853,0.288199,0
16300000,Agathiphagidae,NA,2.66882,1.30802,-0.0517899,14.104,0
16300000,Hepialidae,NA,1.79104,13.7228,-0.25673,8.94173,0
16300000,Sesiidae,Papilionidae,1.96446,10.4033,-0.358373,0.00721214,0
16300000,Meessiidae,Psychidae,1.4889,7.09001,-0.187957,0.346017,0
16400000,Hydroptilidae,Micropterigidae,0,3.43692,-0.127808,0.149121,0
16400000,Heterobathmiidae,NA,1.90118,8.08855,-0.146354,7.21227,0
16400000,Roeslerstammiidae,Urodidae,1.76481,9.63721,-0.283561,0.204286,0
16500000,Hydroptilidae,Micropterigidae,0,1.7594,0.608784,0.171424,0
16500000,Psychidae,Dryadaulidae,1.55152,6.08318,0.146604,0.089535,0
16600000,Hydroptilidae,Micropterigidae,0,2.13294,0.183781,0.446793,0
16600000,Lycaenidae,NA,2.90177,11.8119,0.586284,8.40617,0
16600000,Callidulidae,NA,2.86463,5.38316,-0.0721386,13.7993,0
16600000,Psychidae,Dryadaulidae,1.62653,6.25957,0.295348,0.21766,0
16700000,Hydroptilidae,Micropterigidae,0,2.07243,0.205223,0.25558,0
16700000,Dryadaulidae,Roeslerstammiidae,1.64272,8.84214,-0.167164,0.0736842,0
16800000,Hydroptilidae,Micropterigidae,0,2.79603,0.053831,0.582085,0
16800000,Roeslerstammiidae,Urodidae,1.78234,14.7037,-0.724385,0.804937,0
16900000,Hydroptilidae,Micropterigidae,0,3.49739,-0.133377,0.271047,0
16900000,Lyonetiidae,NA,2.87284,11.4951,-0.0664844,22.1527,0
16900000,Urodidae,NA,3.03077,3.77471,-0.155556,6.52661,0
16900000,Psychidae,NA,2.88014,1.8045,0.342801,5.80989,0
16900000,Cossidae,NA,2.62867,7.99969,0.356926,1.63091,0
16900000,Drepanidae,NA,2.928,25.9891,-0.107155,8.84426,0
16900000,Meessiidae,Psychidae,1.28936,7.5861,-0.0503926,0.0612298,0
17000000,Hydroptilidae,Micropterigidae,0,1.87388,0.599645,0.139968,0
17000000,Dryadaulidae,Roeslerstammiidae,1.69081,7.51794,0.0595752,0.223795,0
17100000,Hydroptilidae,Micropterigidae,0,2.8251,0.108894,0.0734967,0
17100000,Agathiphagidae,NA,2.71826,6.33107,0.320162,31.1362,0
17100000,Neopseustidae,NA,2.52932,1.15048,0.339369,9.11566,0
17100000,Erebidae,Nolidae,2.31852,20.8907,0.192319,9.76791,0
17100000,Sphingidae,NA,2.93269,1.25133,-0.203034,5.52218,0
17100000,Roeslerstammiidae,Urodidae,1.7193,10.8306,-0.402723,0.271481,0
17200000,Hydroptilidae,Micropterigidae,0,2.45612,0.176633,0.381017,0
17200000,Eriocraniidae,Acanthopteroctetidae,0.71544,14.296,-0.578244,6.6136,0
17200000,Psychidae,Dryadaulidae,1.60277,8.97519,-0.258541,0.0305595,0
17300000,Hydroptilidae,Micropterigidae,0,1.77979,0.471807,0.0674554,0
17300000,Roeslerstammiidae,Urodidae,1.76924,11.543,-0.435988,0.315326,0
17400000,Hydroptilidae,Micropterigidae,0,3.20573,-0.0106252,0.346263,0
17400000,Roeslerstammiidae,Urodidae,1.78353,8.92688,-0.211194,0.0970821,0
17500000,Hydroptilidae,Micropterigidae,0,3.80218,-0.0529898,0.98501,0
17500000,Urodidae,Immidae,1.86453,8.7421,-0.0734235,0.209388,0
17500000,Psychidae,Dryadaulidae,1.58271,9.12454,-0.211228,2.89119,0
17600000,Hydroptilidae,Micropterigidae,0,4.80948,-0.362121,0.49973,0
17600000,Hydroptilidae,Hydropsychidae,0.572072,7.95119,0.18998,7.15364,0
17600000,Meessiidae,NA,2.6589,1.60746,0.159702,8.30128,0
17600000,Meessiidae,Psychidae,1.44894,5.94198,0.27988,0.509225,0
17700000,Hydroptilidae,Micropterigidae,0,4.02606,-0.503396,0.304887,0
17700000,Hydroptilidae,Hydropsychidae,0.0744501,2.86812,0.580252,2.28578,0
17700000,Pieridae,NA,2.60144,10.7976,0.0944202,5.11573,0
17700000,Roeslerstammiidae,Urodidae,1.7164,9.4567,-0.214199,0.206143,0
17700000,Opostegidae,Andesianidae,0.889118,5.59767,-0.236135,0.329807,0
17800000,Hydroptilidae,Micropterigidae,0,2.50025,0.0516637,0.0871718,0
17800000,Psychidae,Dryadaulidae,1.62388,8.37919,-0.0265857,0.346634,0
17900000,Hydroptilidae,Micropterigidae,0,1.5563,0.647957,0.358949,0
17900000,Psychidae,Dryadaulidae,1.62555,7.26209,-0.0540963,0.285228,0
18000000,Hydroptilidae,Micropterigidae,0,1.96759,0.377794,0.454538,0
18000000,Heterobathmiidae,NA,2.21936,2.69262,-0.467538,1.15488,0
18000000,Lophocoronidae,NA,2.68667,21.9184,0.0906441,24.8293,0
18000000,Callidulidae,NA,2.91907,3.80352,0.344098,4.99768,0
18000000,Euteliidae,NA,3.04901,0.594748,0.624869,1.16448,0
18000000,Psychidae,Dryadaulidae,1.58809,10.7885,-0.284986,0.47178,0
18100000,Hydroptilidae,Micropterigidae,0,1.62527,0.515632,0.0936498,0
18100000,Sesiidae,Papilionidae,1.95473,12.4678,-0.556782,0.0186974,0
18100000,Psychidae,Dryadaulidae,1.59576,12.809,-0.753458,1.48168,0
18200000,Hydroptilidae,Micropterigidae,0,3.01785,-0.0641433,0.214944,0
18200000,Phryganeidae,NA,2.26283,5.41018,0.673383,3.96188,0
18200000,Agathiphagidae,NA,2.14595,0.046589,0.287994,5.63222,0
18200000,Lophocoronidae,NA,2.70889,8.34183,-0.197226,9.80438,0
18200000,Psychidae,NA,2.46352,18.265,-0.1229,0.198134,0
18200000,Roeslerstammiidae,Urodidae,1.79742,10.3691,-0.417897,0.0232954,0
18300000,Hydroptilidae,Micropterigidae,0,1.59832,0.618226,0.222336,0
18300000,Psychidae,Dryadaulidae,1.55088,7.45369,0.00150526,0.235075,0
18400000,Hydroptilidae,Micropterigidae,0,4.20313,-0.171561,0.912067,0
18400000,Immidae,NA,2.76013,0.224688,-0.0858907,3.93783,0
18400000,Cimeliidae,NA,2.51947,21.398,-0.240025,21.9982,0
18400000,Immidae,Sesiidae,1.92107,11.8867,-0.594373,0.0800814,0
18400000,Meessiidae,Psychidae,1.33347,3.88831,0.185802,0.140044,0
18500000,Hydroptilidae,Micropterigidae,0,2.3164,0.205768,0.362101,0
18500000,Psychidae,Dryadaulidae,1.59065,10.9849,-0.375061,0.0218143,0
18600000,Hydroptilidae,Micropterigidae,0,1.50557,0.470444,0.0137234,0
18600000,Gelechiidae,NA,3.0605,27.3372,-0.161249,38.8463,0
18600000,Meessiidae,NA,2.9398,1.66214,-0.39882,1.08998,0
18600000,Callidulidae,NA,2.9855,3.26869,0.347489,21.6369,0
18600000,Doidae,NA,2.28542,10.0626,-0.00702149,8.21459,0
18600000,Meessiidae,Psychidae,1.3222,5.104,0.447754,0.388124,0
18700000,Hydroptilidae,Micropterigidae,0,5.62825,-0.738935,0.396606,0
18700000,Hydroptilidae,Hydropsychidae,0.452241,3.05685,0.403827,1.05679,0
18700000,Gelechiidae,NA,2.89956,10.8306,0.0366644,2.69457,0
18700000,Brahmaeidae,NA,2.79971,9.78829,-1.1551,2.22715,0
18700000,Meessiidae,Psychidae,1.48956,6.69176,0.0374149,0.034859,0
18700000,Lophocoronidae,Opostegidae,0.73541,4.81293,-0.430308,0.161649,0
18800000,Hydroptilidae,Micropterigidae,0,1.60702,0.628973,0.165701,0
18800000,Roeslerstammiidae,Urodidae,1.74808,11.9915,-0.397201,0.951728,0
18900000,Hydroptilidae,Micropterigidae,0,1.85132,0.619549,0.0675092,0
18900000,Roeslerstammiidae,Urodidae,1.72722,8.282,-0.129174,0.113712,0
19000000,Hydroptilidae,Micropterigidae,0,3.10913,0.0148043,0.579919,0
19000000,Dryadaulidae,Roeslerstammiidae,1.6714,8.99306,-0.245522,0.147606,0
19100000,Hydroptilidae,Micropterigidae,0,2.06164,0.611205,0.622993,0
19100000,Agathiphagidae,NA,2.97643,4.9083,-0.171025,53.7427,0
19100000,Neopseustidae,NA,2.67174,4.97382,-0.249636,19.4564,0
19100000,Andesianidae,NA,2.50023,4.81925,-0.73078,12.2946,0
19100000,Nymphalidae,NA,2.9581,3.39822,0.0162438,3.55354,0
19100000,Lasiocampidae,NA,2.75568,12.6191,-0.263184,1.73114,0
19100000,Roeslerstammiidae,Urodidae,1.75785,6.11782,0.267844,0.0731596,0
19200000,Hydroptilidae,Micropterigidae,0,1.78886,0.399361,0.541654,0
19200000,Agathiphagidae,NA,2.54892,5.87407,0.121508,13.0039,0
19200000,Callidulidae,NA,2.79324,12.7991,-0.486483,13.8825,0
19200000,Immidae,Sesiidae,1.91239,10.916,-0.194476,2.09239,0
19200000,Meessiidae,Psychidae,1.51428,7.69155,-0.36343,0.607892,0
19300000,Hydroptilidae,Micropterigidae,0,4.00004,-0.230833,0.0698066,0
19300000,Hydroptilidae,NA,2.24108,5.38897,-0.132205,0.287412,0
19300000,Psychidae,Dryadaulidae,1.59507,12.0452,-0.435675,1.03392,0
19400000,Hydroptilidae,Micropterigidae,0,1.54118,0.618239,0.180911,0
19400000,Castniidae,NA,2.94229,2.2949,0.637233,13.8707,0
19400000,Psychidae,Dryadaulidae,1.61594,9.46084,-0.234741,0.665337,0
19500000,Hydroptilidae,Micropterigidae,0,2.30802,0.253512,0.390454,0
19500000,Agathiphagidae,NA,2.15727,2.31707,0.344323,10.1414,0
19500000,Adelidae,NA,2.70856,9.66001,0.262317,9.46812,0
19500000,Urodidae,NA,3.07371,3.51077,0.171567,26.5763,0
19500000,Dryadaulidae,Roeslerstammiidae,1.66923,9.45886,-0.36169,0.11149,0
